年別,類型,觀光遊憩區,細分,縣市,縣市別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,合計
2012,博物館, -,台北故事館,臺北市,63000,10049,7956,8710,9214,8955,9028,7937,8920,9740,8358,8202,18174,115243
2012,博物館, -,林本源園邸( 林家花園),新北市,65000,35523,29097,31149,33866,28887,18288,32047,29181,28676,35449,31015,25879,359057
2012,博物館, -,三峽歷史文物館,新北市,65000,0,0,0,0,0,0,0,0,0,700,600,4456,5756
2012,博物館, -,凱達格蘭文化館,臺北市,63000,22812,25317,26623,33849,24985,15547,28912,27609,27394,36132,33230,37503,339913
2012,宗教場所, -,北港朝天宮,雲林縣,10009,1853000,1311000,1186700,836500,412100,189500,140600,120900,147000,322000,253000,279300,7051600
2012,宗教場所, -,南鯤鯓代天府,臺南市,10021,789650,698200,690550,868700,855000,662250,792560,447500,751000,985750,976500,568200,9085860
2012,宗教場所, -,麻豆代天府,臺南市,10021,456000,387600,364442,605885,490259,392207,313765,156882,215442,318375,270618,263490,4234965
2012,宗教場所, -,中臺禪寺,南投縣,10008,277396,218539,327312,372260,329847,274657,305355,271211,205806,286532,322589,322977,3514481
2012,宗教場所, -,佛光山,高雄市,64000,2124974,2002925,720502,817685,660030,369809,392782,277967,254654,340282,416786,681591,9059987
2012,宗教場所, -,萬和宮,臺中市,66000,57860,30510,31600,32200,81040,33340,70809,152188,125601,46326,33620,23170,718264
2012,宗教場所, -,大甲鎮瀾宮,臺中市,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,宗教場所, -,清水祖師廟,新北市,65000,4185,4486,805,1874,1204,924,1820,835,1190,1732,1285,1430,21770
2012,宗教場所, -,法鼓山世界佛教教育園區,新北市,65000,20573,32877,23681,31900,23560,18293,25064,21218,25131,26570,36540,27610,313017
2012,宗教場所, -,鹿港龍山寺,彰化縣,10007,233650,172500,60930,44940,43965,35805,48285,34580,34658,45370,51765,4381,810829
2012,其他, -,花蓮海洋公園,花蓮縣,10015,63938,34782,20458,33228,28660,34834,83544,53043,33848,38606,31950,31455,488346
2012,其他, -,原生應用植物園,臺東縣,10014,21701,17600,15266,19243,17632,11728,30495,21593,16680,18328,17736,18749,226751
2012,其他, -,布農部落,臺東縣,10014,14820,7401,6137,7361,7542,5809,15431,11455,8071,6709,7090,9797,107623
2012,其他, -,花蓮觀光糖廠,花蓮縣,10015,57202,38496,30944,41848,33072,37336,79092,61762,42720,37083,27930,28978,516463
2012,其他, -,立川漁場,花蓮縣,10015,10560,6000,8000,20000,20000,20500,27400,25120,18900,24500,28000,21000,229980
2012,其他, -,九族文化村,南投縣,10008,118554,246530,136439,119156,57209,43166,125975,167775,87639,79571,75349,85697,1343060
2012,其他, -,國民革命忠烈祠,臺北市,63000,108787,116586,139661,132964,114141,103061,95867,124398,119965,151068,141264,125377,1473139
2012,其他, -,國立臺灣藝術教育館,臺北市,63000,22999,27446,24788,30345,25663,20193,25380,15483,22482,40317,25218,24225,304539
2012,其他, -,市立動物園,臺北市,63000,302517,209193,260382,297866,201743,177687,233244,233618,213465,333388,258939,245192,2967234
2012,其他, -,士林官邸公園,臺北市,63000,191000,180800,150000,115000,119000,90000,85000,65000,69000,72000,314310,171510,1622620
2012,其他, -,臺北自來水園區,臺北市,63000,70678,72500,83313,85602,99125,114223,188374,129088,85048,75758,76445,78653,1158807
2012,其他, -,十分瀑布,新北市,65000,26387,29875,28434,37765,36823,31425,50331,42023,33531,36830,32686,27965,414075
2012,其他, -,十分旅遊服務中心,新北市,65000,81680,254640,67000,115244,84739,87058,90800,62620,75600,97535,74625,67718,1159259
2012,其他, -,淡水漁人碼頭,新北市,65000,257293,233396,279459,282907,285076,272139,342855,287964,280981,322850,256398,257840,3359158
2012,其他, -,猴硐煤礦博物園區,新北市,65000,41221,33067,26949,58551,55560,44567,46334,46853,38592,47590,35916,41592,516792
2012,其他, -,蘇澳冷泉,宜蘭縣,10002,1050,220,330,238,1021,2694,105904,41793,6507,688,0,0,160445
2012,其他, -,國立傳統藝術中心,宜蘭縣,10002,156446,88141,63975,97115,75615,73575,143807,118297,83790,105091,91215,102156,1199223
2012,其他, -,蘭陽博物園區,宜蘭縣,10002,83035,72741,51931,76595,68281,63766,102617,76335,37558,74878,72198,64305,844240
2012,其他, -,慈湖,桃園市,68000,366540,258290,373610,334350,295866,174750,359950,295872,230380,353302,344650,275180,3662740
2012,其他, -,大坑登山步道,臺中市,66000,133558,134423,131402,131498,214705,185207,512893,725862,609510,305106,286216,206249,3576629
2012,其他, -,福壽山農場,臺中市,66000,8177,11391,8426,6964,5303,4562,19278,5460,6054,15155,15155,15576,121501
2012,其他, -,后里馬場,臺中市,66000,21745,7536,18203,28492,25944,22808,151548,212053,188537,122243,122496,101782,1023387
2012,其他, -,梧棲觀光漁港,臺中市,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,其他, -,臺中都會公園,臺中市,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,其他, -,草悟道,臺中市,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,其他, -,東豐自行車綠廊及后豐鐵馬道,臺中市,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,其他, -,國立自然科學博物館鳳凰谷鳥園生態園區,南投縣,10008,18418,14103,10539,14367,10389,7820,22182,15090,11432,13375,7929,8393,154037
2012,其他, -,清境農場,南投縣,10008,102698,76293,63003,79777,62526,45964,138505,97512,78117,107724,90899,103557,1046575
2012,其他, -,武陵農場,臺中市,66000,30589,130373,39400,17600,13805,12381,39534,9832,11702,19506,36303,28263,389288
2012,其他, -,行政院農業委員會特有生物研究保育中心,南投縣,10008,5617,5182,6967,8125,8531,2816,11313,6637,5515,9077,9517,5123,84420
2012,其他, -,竹山天梯風景區,南投縣,10008,27600,19322,16236,17524,16175,9889,32098,21266,23232,30354,20157,20481,254334
2012,其他, -,尖山埤江南渡假村,臺南市,10021,39323,15178,12317,35005,14989,11747,15713,10018,14154,18186,16318,20082,223030
2012,其他, -,烏樹林休閒園區,臺南市,10021,14083,7770,11788,9517,7568,6378,10079,8895,6724,9209,9635,10695,112341
2012,其他, -,壽山動物園,高雄市,64000,125371,92157,61188,70564,33809,32213,83401,54418,50194,61368,54473,65888,785044
2012,其他, -,打狗英國領事館文化園區,高雄市,64000,125816,145067,173029,177185,153183,124401,158991,140150,100661,132658,141069,141215,1713425
2012,其他, -,蓮池潭,高雄市,64000,170000,45000,30000,32000,32000,30000,32000,30000,66000,1550000,68800,96184,2181984
2012,其他, -,高雄市文化中心,高雄市,64000,266355,67663,97342,80967,82765,72349,84109,64422,218422,210511,207987,253337,1706229
2012,其他, -,世運主場館,高雄市,64000,16065,16065,9977,10857,10880,7511,9189,9049,9279,11245,8429,301262,419808
2012,其他, -,旗津風景區,高雄市,64000,563288,498894,422422,451577,380353,380353,560214,433915,445254,451999,384982,447474,5420725
2012,其他, -,台東海洋夢想館,臺東縣,10014,4788,2024,673,1223,920,1063,5445,3267,1215,1607,1455,1135,24815
2012,其他, -,慶修院,花蓮縣,10015,20000,25000,10928,10108,5900,12700,16899,19054,12849,15046,10525,8477,167486
2012,其他, -,花蓮縣石雕博物館,花蓮縣,10015,2556,4212,1951,3460,1626,8997,33287,6296,5196,5056,5909,4816,83362
2012,其他, -,澄清湖,高雄市,64000,88198,128202,135703,103588,123232,101190,122244,83962,125275,120815,108525,103908,1344842
2012,其他, -,新竹漁港,新竹市,10018,24064,23816,35960,52896,41672,58240,48236,54964,59244,68924,25528,10748,504292
2012,其他, -,草嶺,雲林縣,10009,13240,16240,50480,50480,52480,20400,32400,20240,17240,44480,60600,40700,418980
2012,其他, -,墾丁海水浴場,屏東縣,10013,17060,17165,22834,20202,23984,22860,26704,20600,24239,23101,22396,117633,358778
2012,其他, -,關渡自然公園,臺北市,63000,7977,8081,11572,14333,12113,9194,10624,9003,10749,22015,13556,10102,139319
2012,其他, -,美麗華摩天輪,臺北市,63000,43646,32898,25487,27536,25818,29873,38470,32369,22686,24074,21663,33621,358141
2012,其他, -,台北101景觀台,臺北市,63000,141836,140217,208346,220559,207790,178553,199420,188764,180937,194821,201929,196487,2259659
2012,其他, -,雲仙樂園,新北市,65000,15267,16507,14048,13611,13756,9262,17945,11767,10062,14523,11307,11205,159260
2012,其他, -,大板根森林溫泉渡假村,新北市,65000,12530,8965,9987,8544,10225,9960,12950,11858,10566,12600,11350,10200,129735
2012,其他, -,小人國主題樂園,桃園市,68000,78623,47028,36966,52330,40069,67889,99515,101333,32957,61322,45744,42691,706467
2012,其他, -,埔心牧場,桃園市,68000,25002,17313,20889,35358,23292,16853,19765,17164,26526,49548,28972,17292,297974
2012,其他, -,六福村主題遊樂園,新竹縣,10004,91107,71579,63821,93790,70855,79926,127602,188597,97959,127617,94539,81858,1189250
2012,其他, -,小叮噹科學遊樂區,新竹縣,10004,13021,14345,12838,17385,15984,5193,41404,44590,19047,24636,14500,10376,233319
2012,其他, -,香格里拉樂園,苗栗縣,10005,16624,10295,17310,92907,29078,64313,43447,11537,15058,24913,18884,14903,359269
2012,其他, -,西湖渡假村,苗栗縣,10005,32891,18653,20177,50224,58457,24979,25462,22373,22710,27813,21617,32891,358247
2012,其他, -,杉林溪森林生態渡假園區,南投縣,10008,28543,23710,55525,83357,31624,24040,73219,25183,28881,36295,29356,33687,473420
2012,其他, -,泰雅渡假村,南投縣,10008,29467,17750,24840,28368,11499,10104,21062,16886,17407,27678,23255,18280,246596
2012,其他, -,劍湖山世界,雲林縣,10009,127667,80010,64458,59085,73938,96656,120354,136379,75749,75775,103511,141004,1154586
2012,其他, -,頑皮世界,臺南市,10021,58976,14357,17929,16635,7534,5438,12016,10213,8190,12905,13195,14074,191462
2012,其他, -,8大森林博覽樂園,屏東縣,10013,44353,44353,22905,18102,11809,8017,17641,13757,9931,12006,14492,15326,232692
2012,其他, -,大路觀主題樂園,屏東縣,10013,10992,10992,8161,9190,7954,6352,5097,2638,1462,1562,2521,979,67900
2012,其他, -,小墾丁渡假村,屏東縣,10013,14572,14572,12660,18289,16960,162,21371,14627,14627,23879,15087,16943,183749
2012,其他, -,臺中公園,臺中市,66000,25000,21000,24200,21200,36480,31050,358625,513325,434532,202652,194813,138000,2000877
2012,其他, -,龍山寺,臺北市,63000,19917,324502,134466,119883,109885,108338,119938,117737,114107,208400,197988,205152,1780313
2012,其他, -,臺北市孔廟,臺北市,63000,71126,38652,41326,36827,34568,32059,33012,31855,32679,29597,31766,34252,447719
2012,其他, -,淡水紅毛城,新北市,65000,71529,55241,80381,72839,66513,66513,57973,59139,60167,83548,72343,68710,814896
2012,其他, -,滬尾砲臺,新北市,65000,12530,13841,18682,15525,16166,16166,16798,16426,15341,18613,15407,13005,188500
2012,其他, -,前清淡水關稅務司官邸,新北市,65000,24308,25391,32155,27065,23813,23813,23262,22277,22555,28086,24188,23142,300055
2012,其他, -,北埔遊憩區,新竹縣,10004,162740,86534,74515,72740,70631,69177,38862,35125,35340,35850,34690,42190,758394
2012,其他, -,彰化孔子廟,彰化縣,10007,4559,7203,7892,6416,6922,5303,4769,2415,4514,3542,3772,49368,106675
2012,其他, -,五妃廟,臺南市,10021,5889,3488,3907,4956,4702,3890,6118,4919,4563,4012,4453,3428,54325
2012,其他, -,基隆嶼,基隆市,10017,681,73,559,2169,3250,1916,1649,1327,1456,2308,350,143,15881
2012,其他, -,鶯歌老街,新北市,65000,68205,65982,58100,62859,67797,51294,55645,48717,48813,50532,46164,52630,676738
2012,其他, -,三峽老街,新北市,65000,272200,200510,186540,191430,183160,192700,113000,106000,115400,185660,183120,185460,2115180
2012,其他, -,八里左岸公園,新北市,65000,240000,199000,214000,235000,229000,215000,239000,235000,215000,221000,211000,170000,2623000
2012,其他, -,淡水金色水岸,新北市,65000,255000,218000,236000,233000,232000,236000,246000,244000,230000,228000,217000,206000,2781000
2012,其他, -,大湖草莓文化館,苗栗縣,10005,88000,104000,100000,112000,130200,68000,70800,53200,54200,72000,84000,116000,1052400
2012,其他, -,客家大院,苗栗縣,10005,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,其他, -,田尾公路花園,彰化縣,10007,700000,80000,90000,65000,70000,75000,86000,130000,110000,95000,76000,140000,1717000
2012,其他, -,溪州公園,彰化縣,10007,376484,71595,22725,22650,14657,17629,23846,17687,12744,17239,13346,17975,628577
2012,其他, -,臺灣玻璃館,彰化縣,10007,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,其他, -,蘭嶼,臺東縣,10014,4300,2944,2967,10157,8869,8940,16044,9957,3762,4071,2570,1781,76362
2012,其他, -,臺塑六輕阿媽公園,雲林縣,10009,65,223,349,481,467,378,235,157,213,326,585,368,3847
2012,其他, -,駁二藝術特區,高雄市,64000,457502,357965,237498,154091,148240,47049,99668,95503,94425,405490,120018,234827,2452276
2012,其他, -,愛河(五福四路至博愛一路),高雄市,64000,49555,48149,39199,44399,39977,29724,52458,44728,33668,43164,41782,45655,512458
2012,其他, -,金針山休閒農業區,臺東縣,10014,15800,10200,10050,3300,5500,6200,8000,8300,6000,3100,3400,3400,83250
2013,國家公園,陽明山國家公園,陽明山遊客中心,臺北市,63000,18133,66380,28664,13106,14624,12856,14267,10917,8291,8156,7192,6792,209378
2013,國家公園,陽明山國家公園,陽明書屋,臺北市,63000,3010,3667,3804,3082,2826,2943,2817,2668,2550,3191,3748,2455,36761
2013,國家公園,陽明山國家公園,陽明公園,臺北市,63000,114000,768000,582000,76000,35800,27500,44700,42500,38000,35000,32500,31000,1827000
2013,國家公園,陽明山國家公園,大屯遊憩區,臺北市,63000,23629,41333,60660,30168,44126,122164,101522,100871,49849,47142,52135,22932,696531
2013,國家公園,陽明山國家公園,龍鳳谷遊憩區,臺北市,63000,21683,38987,45769,66359,16353,20637,15077,19399,17461,18297,23211,17523,320756
2013,國家公園,陽明山國家公園,小油坑遊憩區,臺北市,63000,19162,19997,38851,28281,24669,39041,26927,25852,22187,29937,31949,21653,328506
2013,國家公園,玉山國家公園,塔塔加遊憩區,南投縣,10008,58010,102555,63474,65522,55806,47415,39634,41606,51046,56146,58063,50601,689878
2013,國家公園,玉山國家公園,梅山遊客中心,高雄市,64000,1066,3507,956,985,852,1001,1066,521,315,710,654,1805,13438
2013,國家公園,玉山國家公園,南安遊客中心,花蓮縣,10015,22651,41887,22030,21543,20112,18750,16512,18696,19749,22069,20930,15400,260329
2013,國家公園,玉山國家公園,玉山管理處遊客服務中心,南投縣,10008,14978,9523,9128,9833,8567,10890,10853,11071,9828,12708,10034,12272,129685
2013,國家公園,玉山國家公園,排雲山莊,南投縣,10008,464,29,1232,1989,1514,3815,3133,2632,2903,3582,3803,2841,27937
2013,國家公園,雪霸國家公園,汶水遊客中心,苗栗縣,10005,20091,54228,63631,44743,79502,63388,68177,69312,67085,140744,113390,86738,871029
2013,國家公園,雪霸國家公園,觀霧遊客中心,苗栗縣,10005,2524,9039,5471,6330,5780,6051,4016,436,1783,3378,4940,4098,53846
2013,國家公園,雪霸國家公園,雪見遊憩區,苗栗縣,10005,1755,12806,5842,4265,5731,9837,4956,0,0,0,0,4796,49988
2013,國家公園,雪霸國家公園,武陵遊客中心,臺中市,66000,16014,46340,19165,10691,7928,8966,17602,18843,8359,12813,18255,11618,196594
2013,國家公園,墾丁國家公園,墾丁國家公園管理處遊客中心,屏東縣,10013,11753,9195,16339,15193,12788,17305,24518,25097,22366,33060,29364,29186,246164
2013,國家公園,墾丁國家公園,鵝鑾鼻公園,屏東縣,10013,75749,116169,97726,136287,119027,108756,147142,142143,102581,139502,115379,118162,1418623
2013,國家公園,墾丁國家公園,貓鼻頭公園,屏東縣,10013,148567,172044,212723,295292,206972,160380,204397,197884,164260,190992,190321,21254,2165086
2013,國家公園,墾丁國家公園,佳樂水,屏東縣,10013,7491,24942,11958,16153,13660,17660,23259,22773,8882,33254,14573,12294,206899
2013,國家公園,墾丁國家公園,社頂自然公園,屏東縣,10013,33098,46373,46200,63595,48090,41165,53738,51423,39141,52263,45765,22690,543541
2013,國家公園,墾丁國家公園,南灣遊憩區,屏東縣,10013,12128,26542,22932,28384,33242,48756,56483,38306,27368,20686,15398,12064,342289
2013,國家公園,墾丁國家公園,龍鑾潭自然中心,屏東縣,10013,6667,8643,7484,10949,7902,7050,7603,7051,6752,13113,10663,8318,102195
2013,國家公園,墾丁國家公園,砂島貝殼砂展示館,屏東縣,10013,9040,12915,10575,18436,14320,12900,19940,13197,10520,11956,8635,9755,152189
